979526	а она не военная, прошу заметить. И мне лично будет всё равно, война или не война. На моих родственников, друзей идут танки, я разве не должен их предупредить? Хотя с кем я спорю, тут же СУПИРВАЖНЕЙШАЯ ОПИРАЦИЯ...которая никак не скрывалась ввиду того, что военная техника передвигалась без какой-либо секретности
979106	Пиздец он поехавший этот ким
979808	Когда церковная комиссия будет изучать отверстия маленьких тринадцатилетних девочек?
979303	что, простите? Я не совсем понимаю ваш сленг.
979732	Пиздец
979106	ладно, может в этом случае и малайзийцы, потому что имеется в виду не национальность, а гражданство. Даже поляк, получивший гражданство Малайзии, становится малайзийцем (но не малайцем).Но говорить "малайзицев" в любом случае нельзя.
979732	ну действительно "дидывоевали" и георгиевскую ленточку с бессмертным полком можно только раз в году культивировать. Во все остальное время бомжи же будут сосиски-гриль делать, а молодое отмороженное поколение сжигать на тех сакральных кострах пьяных бомжиков. Нунафиг, от греха подальше. Лучше в церкви свечку купить и лоб перекрестить. И снова - в зомбоящик.
979627	Объясните,почему его все чморят,если реально большинство депутатов от единоросов
979767	вот ты щас прям как Кеннеди в 62 году. Значит в 61 мы устанавливаем наши ракеты нацеленные на Совок в турецком Измире, а когда в 62 году Совок отвечает тем же на Кубе, мы устраиваем истерику на весь мир с криками "русские агресивны". Красаучик, жи есть
979732	Омич давно имя нарицательное, уже не удивляешься
979627	это не хитрость , а хуцпа  
979526	Она сидела все эти 8 лет?
979356	В зависимости от того какой бизнес.
979404	Не удивили. Въ центре небольшого города на Урале — настоящий сезонный аквапаркъ.
979767	ты как с детьми разговариваешь, неадекватная? 
979732	РЖУНЕМОГУ НАД ПРИДУРКАМИ!!!!
979732	Он будет вечным, но по определённым дням. Как и уважение властей к ветеранам ВОВ.
979710	это можно сказать одни из родоначальников ньюэйджа, на которые в конце нулевых огромная мода в инете была.
979058	да это песня про кота, чего ты доебался!
979492	да, послезавтра. Но ни в одной киноафише нет
979303	нужна явка, чтобы выборы были легитимными.
979145	А вообще кто-то знает полное название указа Путина о признании паспортов ДНР ? Погуглите и посмейтесь...
979732	все нормально. расходимся. он ГОРИТ! (омск-онлайн) 
979808	когда выгоним и/или расстреляем всех геев, фашистов и либерастов, которые мешают строить великое православное государство! Даешь гендерные стереотипы! Даешь неприязнь к альтернативным точкам зрения! Даешь скрепы и духовность! Кудах!
979627	""оппозиция"" такая ""оппозиция"" :)
979767	я нигде не противоречил своим словам. Каждый человек действительно относится к единому роду, однако у каждого индивидуума есть своя модель поведения, основанная на взглядах. Насколько я помню, "ватник" не относится ни к национальности, ни к народу, ни к роду. Также, во время спора, ты перешел минимум 3 раза на личности, что позволяет мне называть тебя собирательным образом "великого" русича, который считает, что только его мысли единственно правильные, а все остальные "долбоебы" и "ебанутые"
979145	если он собирается брать кредит в российском банке по паспорту днр - то несомненно.
979145	свиньи везде грязь найдут, как говорится.
979767	Опечатку в подводке исправьте. Какая Светлана?
979590	Оттепель. Ну ну. Политтехнологии в действии. И в Москве, сразу в двух крупнейших гос.музеях выставки с названием Оттепель.Ну ну.
979106	На рис менять будут.
979240	жизнь Ворам
979438	ахах, либерастный зомбоящер сразу включил типичные штампы в виде "пропагандон". Забыл про агента Кремля и киселевскую прораганду мудила😂
979084	Не вижу ничего подобного в этом интервью.
979590	А если твоему делу не посчастливилось получить общественный резонанс, то сиди дальше. 😔
979808	Шутка про Петра I
979767	АЛЕКСЕЙ НАВАЛЬНЫЙ: ПУТИН ОБВОРОВАЛ ВСЮ СТРАНУ 
979627	Я надеюсь мы не придём к такому уровню свободы слова, как в Северной Корее. Хотя всё идёт к этому. 
979627	ну это да
979732	Коммент special под Омск:Пусть попробуют использовать сожжение топлива, вместо сожжения денег
979303	Диман, я уже за тебя! Эти глаза не могут лгать!
979526	Ну да, вначале посадить гражданское лицо, у которого не было никаких обязательств по неразглашению, а потом помиловать. При этом человеку никто не вернет эти 8 лет, ни морально (не оправдана же), ни материально.
979145	и это в том числе. Но в пределах правил управления рисками дать денег чуваку, который потом свалит в "республику", где найти его просто нереально, тоже не очень.
979627	Если меня спросят что такое Конституция РФ, я отвечу: „Это сборник тем, на которые может поговорить Жириновский.” Серьёзно, отмените конституцию, и этот весёлый петушок лишится хлеба.
979526	Но она же предатель (((
